SOURCE_ID
2.3143996535152845e+18
2.4144854482127923e+18
3.9560415053992614e+17
2.880475999531138e+18
3.8673538236739315e+17
2.7737606651140106e+18
4.293454436720031e+17
2.8479773220317686e+18
2.313130542218587e+18
2.3063243547884913e+18
2.873838557071942e+18
3.8490469550594355e+17
2.772194578303403e+18
4.976570982312385e+18
2.875106358402501e+18
3.933488760886742e+17
5.651547877678245e+17
4.315967667599423e+17
3.8715278446851085e+17
4.973384975570762e+18
3.9557102344788186e+17
4.922722464763299e+18
2.746644234472835e+18
2.765454164004531e+18
4.919428607099871e+18
4.905833966159814e+18
2.8547308316872376e+18
2.5460390896027187e+18
2.874242765033776e+18
4.905853035814703e+18
2.413992312951666e+18
4.204814214474847e+17
3.956069293752234e+17
2.853517761124222e+18
4.209309499086747e+17
2.443124255783108e+18
2.340562184804824e+18
2.3095872929828767e+18
2.333105610478918e+18
4.976556723020307e+18
3.933435159696266e+17
3.8499296567393715e+17
5.644507180742217e+17
2.3658212654297226e+18
2.3095277518520417e+18
4.2093043450956045e+17
4.994572079304318e+18
2.77293465270749e+18
4.2045908761970355e+17
2.3329291002069e+18
2.4428598532999583e+18
2.8463191554180234e+18
2.798167757370549e+18
2.8801033681685555e+18
2.874166207240608e+18
2.853175843071497e+18
4.901420492127133e+18
4.905854066606833e+18
2.768901785791711e+18
3.940348682666552e+17
2.312761102016064e+18
2.4141025776479744e+18
3.84468910944037e+17
2.4288557516540206e+18
2.8531988984561085e+18
3.842342038683213e+17
3.9400755227324774e+17
4.973129644058137e+18
2.449642018977519e+18
3.962568137685828e+17
2.873542887227127e+18
2.8751297230250184e+18
2.314455346355209e+18
2.7653546539053414e+18
2.4485542583800914e+18
2.8743761108828457e+18
2.8499384728187346e+18
2.85398264408867e+18
2.88019668921795e+18
2.3076756545800535e+18
2.741908255638125e+18
2.3397746982571013e+18
2.415007505781367e+18
4.2936791924592666e+17
2.312793881206694e+18
4.923853724788505e+18
2.8752441409534464e+18
2.341459424948863e+18
4.977727221867268e+18
2.414111747402452e+18
4.612813395803256e+18
2.880690198140075e+18
2.8532265236860206e+18
4.991437925705481e+18
2.8540919810718653e+18
4.315840536569628e+17
2.4415905358453135e+18
3.9606731980932326e+17
2.417651728167282e+18
3.9567073541041216e+17
2.848140084112308e+18
2.444407312837007e+18
2.8612566694205583e+18
2.881114605332865e+18
4.232791674451424e+17
3.866237132182753e+17
3.933827247327812e+17
4.2932864606796864e+17
2.5457436001484355e+18
4.231247848431341e+17
2.7738328506286505e+18
2.3365892756324106e+18
3.934145719082116e+17
4.203089012033052e+17
3.870346256246806e+17
3.8425086834134835e+17
2.874179199518063e+18
2.448778490032717e+18
2.4286530678535035e+18
2.41780243427545e+18
4.904754318756909e+18
4.202726903385471e+17
2.765852767032455e+18
2.8739847191028905e+18
3.9623214347291674e+17
4.315252985017308e+17
3.960906157126345e+17
2.7456446710271877e+18
2.3659556807263186e+18
3.9382733544688026e+17
2.3339362915135503e+18
2.861037282491445e+18
2.853626161803198e+18
4.976874688038548e+18
2.742121801411764e+18
4.923620319086423e+18
2.4212556180458204e+18
4.918249960698931e+18
2.313275398580514e+18
4.918321536329441e+18
2.7387599415310705e+18
2.8772285532823117e+18
2.8738742181845156e+18
2.7456200737507466e+18
2.320537157485435e+18
2.30970223060361e+18
2.880674250926062e+18
2.545662545526065e+18
2.8767283098517775e+18
3.840513370455684e+17
2.54659396501719e+18
3.8698160425227494e+17
5.313544946645367e+17
3.95475297218209e+17
2.8811555320771564e+18
2.772568996372482e+18
3.939599640348068e+17
2.850115386816341e+18
2.3336467419981276e+18
3.8318953038294e+17
4.208448100419122e+17
4.976693195603429e+18
2.873902431825517e+18
4.616472055105141e+18
4.706367786489907e+18
2.365726879228407e+18
2.7459924602989793e+18
2.8611310545126175e+18
3.95848169098577e+17
2.546601116138975e+18
4.202513873009801e+17
2.8769441577281864e+18
3.868714125703982e+17
2.3655653197386107e+18
4.918279200836955e+18
3.936054058949001e+17
2.7678742921754107e+18
4.202041383586712e+17
3.9316883105883354e+17
4.905609253471576e+18
2.309486378431339e+18
2.3657427534277673e+18
2.443564197872935e+18
2.444551108342189e+18
3.831198831933344e+17
3.8461081666429325e+17
4.2231719354932454e+17
2.4288399848300636e+18
2.7970511388886057e+18
3.954294312701377e+17
2.79802248869225e+18
3.935898795913846e+17
2.4435985876750694e+18
2.364783429532308e+18
2.740855855507847e+18
2.8499254805419546e+18
2.8600978528839567e+18
2.337199672088826e+18
2.7389074822472054e+18
2.335510753509244e+18
2.7660329194367575e+18
2.4444733866136397e+18
3.953020253588261e+17
5.313523944235342e+17
2.798821142155407e+18
4.972423693170272e+18
5.673040194685445e+17
4.972198288989913e+18
2.7988267127285146e+18
4.2065827102345626e+17
4.2075265722381056e+17
2.3371470673293343e+18
3.960080149039493e+17
3.931511357948632e+17
4.207996312882336e+17
4.901392488940415e+18
4.2061456543544806e+17
3.9374957935759296e+17
4.904489984994455e+18
2.8777505464279393e+18
4.223124862651008e+17
2.7679828646531845e+18
2.34038661083819e+18
5.313377228138107e+17
3.9357012274207206e+17
2.8505623769476593e+18
4.689429569346366e+18
4.616548269300795e+18
2.3352460804442035e+18
2.8610910554813804e+18
2.7405149038241147e+18
2.8740380840726743e+18
4.976728448694625e+18
4.918450862089273e+18
2.3356622498909645e+18
2.7985038686266957e+18
4.973633602637783e+18
4.904915981326015e+18
4.977800751707698e+18
2.850721183362822e+18
2.3371379963586575e+18
3.833555222780009e+17
4.206041200735295e+17
2.3647225784360607e+18
2.8506707432668257e+18
3.9539806082151654e+17
4.207741707223305e+17
2.44501785532363e+18
2.769578152945546e+18
3.936606563538849e+17
3.9535940612193485e+17
3.846363158870218e+17
2.875681166761899e+18
4.99019265577135e+18
2.418401530673886e+18
2.862006089674447e+18
2.753418119452035e+18
4.689411255605828e+18
4.918085343192243e+18
2.875577361696235e+18
2.427891003216284e+18
2.797293512483063e+18
2.4278652334124764e+18
3.929428814193919e+17
3.86890761400714e+17
2.767472077078078e+18
2.875608113661272e+18
3.8285912713700864e+17
5.39758474351684e+17
4.972246083385692e+18
4.297831223271598e+17
3.952059168675328e+17
2.546760133008036e+18
2.417120874505468e+18
3.828190937475036e+17
2.860265081731133e+18
4.990920979146138e+18
2.31021789726126e+18
2.740874650284754e+18
4.995343592869449e+18
2.3099950786535204e+18
2.848744987306187e+18
4.99064105465309e+18
4.900360528558376e+18
3.9593530969866074e+17
4.200045770009526e+17
4.922895328606249e+18
5.3791369999885146e+17
2.3646598375539144e+18
5.374810078147227e+17
2.5466952918857e+18
2.4434729341121715e+18
3.936521394389783e+17
4.919322744745744e+18
3.922222546265559e+17
5.401714096865384e+17
2.876022702560945e+18
2.3082610414423967e+18
4.996401872811658e+18
4.904872511960918e+18
2.3370724379778365e+18
4.918129289297942e+18
2.309051251000258e+18
3.9290213077132966e+17
3.9293789925748966e+17
4.990635282217037e+18
3.959306711339987e+17
3.8598005653499136e+17
2.876426670004742e+18
3.928872229435758e+17
2.800515322070491e+18
2.8765056286834534e+18
5.650872665878135e+17
2.8599841608055224e+18
4.995166026037123e+18
5.4017701032388826e+17
4.207157892262148e+17
4.919541375760987e+18
4.919611877648447e+18
3.945794013990972e+17
3.9457648511869504e+17
3.838162820747402e+17
2.75185093742597e+18
2.3615235149951375e+18
4.2010140274294515e+17
2.361522694656972e+18
4.972824705676639e+18
4.3188985532435034e+17
2.7422787910568376e+18
3.945874115176287e+17
4.924195054430235e+18
2.8773878106701957e+18
4.904667246884807e+18
3.9503648899879194e+17
4.919247943595274e+18
4.972909024474968e+18
5.303870232123826e+17
5.396030996119675e+17
2.7518798339659366e+18
2.544710879556092e+18
4.193878196976786e+17
4.978460561761376e+18
4.193582359623434e+17
4.297403057898349e+17
3.854991189796351e+17
2.547983923810045e+18
3.797780163833467e+17
3.8344773952109005e+17
2.3615395309287823e+18
2.74064357674803e+18
5.396006944330103e+17
2.335322500798589e+18
4.973676346152161e+18
3.795133776783109e+17
4.919971834563198e+18
2.86371686104814e+18
3.921259786404055e+17
2.3610931292078684e+18
2.4163669831901906e+18
2.3087394707342904e+18
2.876191267141153e+18
2.863196315306345e+18
2.322752192378858e+18
3.9286581682485606e+17
2.8565199046110034e+18
4.2161336867080845e+17
5.645517357058884e+17
3.834756739877906e+17
2.361516338105413e+18
2.797325054722022e+18
2.3614393679956306e+18
3.854933508412705e+17
3.7953389044211725e+17
2.316406189221396e+18
2.541718902258405e+18
3.951572677829038e+17
2.748460627681818e+18
2.800541912212431e+18
3.9499124152219904e+17
3.921217566893441e+17
4.31228327282458e+17
3.951595011666881e+17
4.220684333476567e+17
2.336220694423723e+18
2.799362273675111e+18
5.3788978562096794e+17
2.424092083167114e+18
2.863399892461531e+18
4.972872774950521e+18
3.9507428471211136e+17
3.92699202155173e+17
4.918871012969665e+18
2.7483322897620265e+18
3.835847661565298e+17
2.548155069666528e+18
4.901585762468478e+18
4.991908237508505e+18
2.8556340418336727e+18
2.856476680057917e+18
3.858932638358601e+17
2.5488532208944824e+18
3.945165230771095e+17
3.949745383899713e+17
3.8518133005790054e+17
4.3140884904644326e+17
3.928405624173381e+17
2.7560503803530404e+18
2.8010351462568084e+18
4.998083064745333e+18
2.7925355434171397e+18
4.318232317900393e+17
4.19326659360628e+17
2.547139876837314e+18
2.428224631979801e+18
2.316462680926137e+18
3.9204736355911654e+17
2.876383922194044e+18
2.3200633023334697e+18
2.755550514879337e+18
2.8492557061616456e+18
4.92302699942005e+18
4.191439042158977e+17
4.2148627199934e+17
3.803847792999914e+17
3.920468524596415e+17
2.316822015070026e+18
2.36127911417673e+18
2.857359660909486e+18
4.924179420748792e+18
2.7681668610517955e+18
3.8517634359869146e+17
3.949144775692539e+17
3.950645609059999e+17
4.99530837843324e+18
3.835798527148613e+17
3.949483562715548e+17
4.214022624364959e+17
2.794014214757452e+18
2.864011392724606e+18
5.395768788370638e+17
2.3612873648089605e+18
3.950988218664928e+17
4.611760995673947e+18
4.198835276439368e+17
4.900121354714539e+18
3.858422739842739e+17
4.998930822570015e+18
5.401152272162368e+17
3.9434393841054554e+17
4.973047421204006e+18
4.923107053314802e+18
4.90010974112294e+18
2.3359388071294577e+18
3.803140626625526e+17
5.645105727389761e+17
4.213983110661271e+17
2.3651603215031327e+18
4.900831806728869e+18
4.213857354017467e+17
2.8556001287720955e+18
4.901908537850725e+18
