57302.532331,1.234188911704312,0.0054414784394250515,o
57314.590505,1.0794805194805195,0.0034879406307977735,c
57314.613934,1.1539146567717997,0.0032653061224489797,c
57314.64609,1.1895361781076066,0.004081632653061225,c
57316.534047,0.9651948051948052,0.0034879406307977735,c
57316.556117,0.9407792207792208,0.0032653061224489797,c
57316.578163,0.9542115027829313,0.003339517625231911,c
57316.604696,0.9661595547309832,0.0031910946196660483,c
57319.558604,1.2104722792607803,0.0053388090349075976,o
57319.573089,1.1479466119096509,0.005236139630390144,o
57319.597845,1.038911704312115,0.004620123203285421,o
57319.62256,0.9838809034907597,0.004414784394250513,o
57324.526303,0.9703285420944558,0.006570841889117043,o
57324.539312,0.962217659137577,0.006468172484599589,o
57324.562256,0.9539014373716632,0.00595482546201232,o
57324.578912,0.9541067761806982,0.005852156057494866,o
57327.639108,0.9679671457905544,0.005852156057494866,o
57362.508652,1.221457905544148,0.004722792607802875,o
57362.535309,1.240965092402464,0.004722792607802875,o
57362.561937,1.1575975359342916,0.004620123203285421,o
57362.568424,1.1206365503080082,0.004209445585215606,o
57363.511156,1.1214579055441478,0.00431211498973306,o
57363.539396,1.2188911704312115,0.00431211498973306,o
57363.543097,1.2380903490759754,0.004517453798767967,o
57363.563887,1.2435318275154004,0.004517453798767967,o
57364.462883,0.9460985626283368,0.00431211498973306,o
57364.47146,0.951129363449692,0.00431211498973306,o
57364.482943,0.9623203285420945,0.00431211498973306,o
57364.502027,0.9833675564681725,0.004414784394250513,o
57365.500121,0.9513347022587268,0.004209445585215606,o
57365.529904,0.9817248459958933,0.004106776180698152,o
57365.545249,1.0190965092402464,0.00431211498973306,o
57365.567757,1.0910677618069815,0.00431211498973306,o
57384.435013,1.1904517453798769,0.006468172484599589,o
57384.45241,1.1282340862422997,0.006057494866529774,o
57385.443711,1.23347022587269,0.005236139630390144,o
57385.467644,1.1928131416837782,0.005236139630390144,o
57385.495234,1.0763860369609857,0.005236139630390144,o
57385.505492,1.0316221765913758,0.004928131416837783,o
57395.434878,1.0771057513914657,0.0031910946196660483,c
57395.450268,1.1349907235621521,0.0032653061224489797,c
57395.472567,1.1844897959183673,0.003339517625231911,c
57395.484437,1.178404452690167,0.0032653061224489797,c
57402.425172,1.1706864564007422,0.0031910946196660483,c
57402.455574,1.139443413729128,0.0032653061224489797,c
57402.479245,1.0859369202226345,0.0031910946196660483,c
57402.49273,1.033469387755102,0.0031910946196660483,c
57403.450461,1.1715027829313545,0.0032653061224489797,c
57403.455441,1.165269016697588,0.0031910946196660483,c
57403.474714,1.18708719851577,0.003339517625231911,c
57403.503176,1.0921706864564007,0.003116883116883117,c
57415.444896,0.9378850102669405,0.004517453798767967,o
57415.450856,0.942299794661191,0.004722792607802875,o
57415.479465,0.9779260780287474,0.004620123203285421,o
57415.491878,1.0102669404517455,0.004620123203285421,o
57420.423142,1.1013729128014842,0.003116883116883117,c
57420.445751,1.1705380333951763,0.0031910946196660483,c
57420.466076,1.1673469387755102,0.0032653061224489797,c
57420.492958,1.1117625231910946,0.003339517625231911,c
57427.41219,1.1793692022263451,0.0031910946196660483,c
57427.429192,1.1571057513914658,0.0032653061224489797,c
57427.456342,1.0956586270871984,0.0032653061224489797,c
57427.468447,1.0503153988868275,0.0032653061224489797,c
57432.397279,0.9646011131725417,0.0030426716141001855,c
57432.42413,0.9638589981447124,0.003116883116883117,c
57432.434148,0.9666048237476809,0.0031910946196660483,c
57432.45843,0.9805565862708719,0.0031910946196660483,c
57433.381073,1.0650092764378478,0.0034879406307977735,c
57433.401749,1.0351020408163265,0.003562152133580705,c
57433.426094,0.9824118738404453,0.0034879406307977735,c
57433.436021,0.9782560296846011,0.003413729128014842,c
57442.383633,1.1485626283367556,0.006160164271047228,o
57442.402603,1.063347022587269,0.006365503080082135,o
57442.413291,1.0209445585215606,0.00595482546201232,o
57443.351695,1.208624229979466,0.005646817248459959,o
57443.371473,1.24958932238193,0.005544147843942505,o
57443.393128,1.226899383983573,0.005749486652977412,o
57443.404606,1.1965092402464066,0.00595482546201232,o
57450.360118,1.1338033395176252,0.0032653061224489797,c
57450.378547,1.0732467532467533,0.003116883116883117,c
57450.393692,1.0224860853432283,0.0031910946196660483,c
57450.415752,0.9808534322820037,0.003116883116883117,c
57451.35209,1.2011873840445269,0.003339517625231911,c
57451.369824,1.1976252319109462,0.003413729128014842,c
57451.390875,1.135064935064935,0.003339517625231911,c
57451.414012,1.057291280148423,0.0032653061224489797,c
57455.347779,0.95569573283859,0.0038589981447124306,c
57455.36643,0.9630426716141002,0.0045269016697588125,c
57455.387697,0.9768460111317254,0.0045269016697588125,c
57455.404591,1.0131354359925788,0.005936920222634508,c
57463.322652,0.9925051334702258,0.005646817248459959,o
57463.338957,0.987577002053388,0.005544147843942505,o
57463.358833,0.9965092402464065,0.005236139630390144,o
57463.375494,0.9976386036960986,0.005749486652977412,o
57467.313983,1.2732032854209445,0.007084188911704312,o
57467.329176,1.269917864476386,0.007186858316221766,o
57467.348618,1.2078028747433265,0.006673511293634497,o
57467.370878,1.1039014373716634,0.0074948665297741275,o
57471.331709,0.9802874743326488,0.009650924024640658,o
57475.311187,1.4288501026694045,0.011498973305954825,o
